"","JULDAY","TIME","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm"
"144",166,1380,3.89882779121399,5.45009899139404,6.22854614257812,6.3620867729187,6.25984954833984,6.06983613967896,5.75852251052856,5.70700311660767,5.98622274398804,13.9499998092651
"145",196,0,4.36792469024658,4.36792469024658,4.36792469024658,4.36792469024658,4.36792469024658,4.36792469024658,4.36792469024658,4.36792469024658,4.36792469024658,13.9499998092651
"146",196,60,2.5250198841095,4.03692960739136,4.32902860641479,4.36319828033447,4.36746978759766,4.36790084838867,4.36792469024658,4.36797761917114,4.38340139389038,13.9499998092651
"147",196,120,2.07866954803467,3.63785696029663,4.20856142044067,4.33258152008057,4.36149597167969,4.36716842651367,4.36790895462036,4.36813545227051,4.39880228042603,13.9499998092651
"148",196,180,1.88180959224701,3.34149837493896,4.06358003616333,4.27425384521484,4.34381103515625,4.3636302947998,4.36775350570679,4.3683934211731,4.41412925720215,13.9499998092651
"149",196,240,1.79785537719727,3.12054872512817,3.92591428756714,4.19992113113403,4.31388807296753,4.35512781143188,4.36717557907104,4.36874437332153,4.42938327789307,13.9499998092651
"150",196,300,1.76808619499207,2.9710476398468,3.80680584907532,4.11705493927002,4.27478742599487,4.34087705612183,4.36580181121826,4.36917495727539,4.44456434249878,13.9499998092651
"151",196,360,1.81041252613068,2.89468383789062,3.69899439811707,4.0382227897644,4.23091554641724,4.3203911781311,4.36330032348633,4.36966609954834,4.4596734046936,13.9499998092651
"152",196,420,1.82865059375763,2.82917070388794,3.60521650314331,3.97438859939575,4.18084621429443,4.29564428329468,4.3593897819519,4.37019348144531,4.4747109413147,13.9499998092651
"153",196,480,2.79350852966309,2.70566296577454,3.53689050674438,3.91133260726929,4.1278862953186,4.26914644241333,4.35382175445557,4.37073135375977,4.48967742919922,13.9499998092651
"154",196,540,4.06531000137329,3.14916563034058,3.60893082618713,3.82934951782227,4.08724975585938,4.23814249038696,4.34673261642456,4.37125110626221,4.50457286834717,13.9499998092651
"155",196,600,7.17125701904297,3.88472390174866,3.68562793731689,3.8512978553772,4.04589700698853,4.20783615112305,4.33816766738892,4.3717246055603,4.51939821243286,13.9499998092651
"156",196,660,9.68832683563232,5.10788202285767,3.97150015830994,3.90103387832642,4.04173946380615,4.18011951446533,4.32844161987305,4.37212991714478,4.53415298461914,13.9499998092651
